spot_name,index spot,weather,temperature,traffic_time,satisfaction
Boucherville,5,0,20.87285387870351,22.580254404040886,0
Boucherville,5,0,27.260811362839515,36.57195958159719,0
Boucherville,5,0,24.275796945000184,38.639902497208624,0
Boucherville,5,0,24.89816317858296,22.535219925170477,0
Boucherville,5,0,22.45059595321447,33.554342557958904,0
Boucherville,5,0,27.71930077541823,37.08713442512723,0
Boucherville,5,0,21.534439263543433,24.279222007793052,0
Boucherville,5,0,21.80324863214907,35.53331340383145,0
Boucherville,5,0,25.94789417943131,35.87630084196817,0
Boucherville,5,0,26.25696474328433,27.049330907287725,0
Boucherville,5,0,22.718997502907744,25.03971801387823,0
Taz,6,0,28.22751882976437,37.51443811576494,1
Taz,6,0,25.087167376910543,38.65045049777966,1
Taz,6,0,27.871221988673092,33.458084665553194,1
Taz,6,0,25.63424690642202,30.86954685818125,1
Taz,6,0,22.694687917663124,32.8714582283031,1
Taz,6,0,25.449303932472723,23.228058375751445,1
Taz,6,0,22.139718873614772,31.250472589800488,1
Taz,6,0,26.348199029711076,32.071133077144424,1
Taz,6,0,27.383600647840154,21.361634334948036,1
Taz,6,0,22.280422886982976,22.77421726440093,1
Taz,6,0,25.163977928529594,38.14981967373343,1
Taz,6,0,26.528579487400204,19.913207333084696,1
Taz,6,0,25.35045257779818,33.13896818764019,1
Taz,6,0,19.958422218248536,29.97044632904914,1
Taz,6,0,27.531561718331062,38.47554066063284,1
Taz,6,0,21.3075085210589,27.409865279242,1
Taz,6,0,26.247602943095586,30.20885441382726,1
Taz,6,0,27.519194696641456,22.54066016848607,1
Taz,6,0,29.360629500524375,20.964750249586913,1
Taz,6,0,23.93246493557699,30.100286723687375,1
Taz,6,0,24.94533325078414,25.41613233399788,1
Taz,6,0,26.927559007412412,37.417506872605365,1
Taz,6,0,28.124058985240623,31.96342194314316,1
Taz,6,0,26.558530588768704,34.34915842208723,1
Spin,7,0,22.504507421713665,22.03536016712952,1
Spin,7,0,24.346926939932246,26.264550172076063,1
Spin,7,0,20.601539504057676,26.637964172247486,1
Spin,7,0,24.688645463474394,38.04067473756206,1
Spin,7,0,20.48568156650107,28.81964956733483,1
Spin,7,0,28.009605044232302,23.199966078613127,1
Spin,7,0,20.649480887401754,38.941070613456304,1
Spin,7,0,27.445295134192186,34.081443880799554,1
Spin,7,0,21.290124280883393,20.365417591360753,1
Spin,7,0,21.128057775007566,36.21093724869614,1
Spin,7,0,28.64711725981278,22.353327791578167,1
Spin,7,0,24.854771403299758,22.091732576235472,1
Spin,7,0,24.49250288122806,35.93389522625023,1
Spin,7,0,22.06250306835928,33.345364957699374,1
Spin,7,0,22.113168125940987,29.482424937226487,1
Spin,7,0,26.527667299178027,28.159566063318316,1
Spin,7,0,26.292543071687373,38.23769626015964,1
Saint Jérome,8,0,29.15848853338618,24.474744785810906,0
Saint Jérome,8,0,27.036476011490024,21.080999498723738,0
Saint Jérome,8,0,26.851416896329663,34.51946836891818,0
Saint Jérome,8,0,27.94432086925763,20.56350622880974,0
Saint Jérome,8,0,27.48850310625238,28.593302413782705,0
Saint Jérome,8,0,29.168932237111814,25.49881293438174,0
Saint Jérome,8,0,21.516768250587972,31.10252964500424,0
Saint Jérome,8,0,23.18518906283748,22.15211336240379,0
Saint Jérome,8,0,29.53967233882263,22.034423676124977,0
Saint Jérome,8,0,21.390380633875996,35.24129355686141,0
Saint Jérome,8,0,27.673750979778845,22.132118818648078,0
Saint Jérome,8,0,22.982201288100317,29.170639531381326,0
Saint Jérome,8,0,27.195065285402848,22.858731997767993,0
Saint Jérome,8,0,25.52142102291128,20.83185834065945,0
Saint Jérome,8,0,27.5122215453156,25.870788549218414,0
Saint Jérome,8,0,19.890685669245155,30.66564755433678,0
Saint Jérome,8,0,19.923215701989406,27.77863543192165,0
Saint Jérome,8,0,19.85285574962952,31.354535734601413,0
Saint Jérome,8,0,21.95670312425508,34.13079929804742,0
Saint Sauveur,9,0,23.585948990884088,36.72333820493806,0
Saint Sauveur,9,0,26.064679779868058,27.28596975786123,0
Saint Sauveur,9,0,21.455670538617213,37.808727535475185,0
Saint Sauveur,9,0,24.186827837723047,22.593006770220985,0
Saint Sauveur,9,0,26.635538579794073,35.444034575917726,0
Saint Sauveur,9,0,22.599563389706553,39.032354134217286,0
Saint Sauveur,9,0,27.593161167729185,25.120898661924237,0
Saint Sauveur,9,0,21.888311220004137,26.264104109216085,0
Saint Sauveur,9,0,26.997586843462543,37.371273572711814,0
Saint Sauveur,9,0,27.30240360850013,23.610605485522132,0
Saint Sauveur,9,0,27.534573037722588,38.881704024636726,0
Saint Sauveur,9,0,29.74231793686633,26.149885261930482,0
Saint Sauveur,9,0,24.96135382716882,32.183524898390985,0
Saint Sauveur,9,0,27.76263198856765,24.343323787431082,0
Saint Sauveur,9,0,25.639722712027826,37.0877845282438,0
Saint Sauveur,9,0,23.141175164075705,27.188444635603922,0
Saint Sauveur,9,0,27.471637942247987,35.28555057220622,0
Saint Sauveur,9,0,25.88100915489299,27.354092868408607,0
Saint Sauveur,9,0,22.179038803883774,36.45125099901924,0
Saint Sauveur,9,0,26.591254827113016,34.1038402187543,0
Saint Sauveur,9,0,26.27443986306933,22.323769192996682,0
Saint Sauveur,9,0,29.641535479058543,32.03729591881644,0
Saint Sauveur,9,0,22.46260951331486,26.99752390296468,0
Saint Sauveur,9,0,28.38542775510755,20.403954787488146,0
Saint Sauveur,9,0,27.133844159529716,25.81001319495544,0
Saint Sauveur,9,0,23.231582073185606,19.58832773111867,0
Assomption,10,0,26.541438401950714,22.24642045787249,0
Assomption,10,0,27.717837895493666,33.73434805658526,0
Assomption,10,0,29.719034941953552,37.56399547474825,0
Assomption,10,0,23.05358896627941,28.618242493037563,0
Benny,11,0,26.378035403555714,20.2777407511293,0
Benny,11,0,28.05229801542434,37.45929791646916,0
Benny,11,0,27.112747628722026,25.834269487188795,0
Benny,11,0,21.75354515107131,21.500556398926477,0
Benny,11,0,24.04848453044511,28.054653391993014,0
Benny,11,0,23.515859067965305,38.50224355120561,0
Benny,11,0,28.29495238988777,31.699357284520183,0
Benny,11,0,20.237745381798224,30.22792968490904,0
Benny,11,0,29.149387383967508,37.15777798628412,0
Benny,11,0,25.345071951256294,26.557114219991064,0
Benny,11,0,21.67022983543312,35.6884605430877,0
Benny,11,0,25.102294389266042,39.16687080191831,0
Dorval,12,0,22.512023605372757,29.726993994577263,0
Dorval,12,0,28.689054750925543,29.667622525770824,0
Dorval,12,0,27.10632531811817,28.771982702841918,0
Dorval,12,0,28.451861911396684,39.36873437500256,0
Dorval,12,0,23.14549959672034,35.18852943920672,0
Dorval,12,0,21.601898826363247,33.04398044476954,0
Dorval,12,0,21.398347371121805,23.04606644109209,0
Dorval,12,0,20.976231040107205,20.187805253468117,0
Dorval,12,0,19.995258354809444,26.028502356199205,0
Dorval,12,0,22.895232672259613,21.560972445362076,0
Dorval,12,0,21.253027614627193,23.399207647816905,0
Dorval,12,0,26.28754989741897,23.22928297687214,0
Dorval,12,0,23.965620135876556,22.35872784038461,0
Dorval,12,0,20.817286266760753,36.66676840648708,0
Dorval,12,0,27.423031012464044,37.62435552832593,0
Dorval,12,0,25.74392535704425,32.93861156262363,0
Dorval,12,0,28.91267147694552,32.691294857555214,0
Dorval,12,0,27.138153697167688,32.280154369643256,0
Dorval,12,0,25.17506746389556,27.737089589121055,0
Dorval,12,0,24.850953480104234,24.04159438340597,0
Dorval,12,0,19.951446449884763,30.359397921260204,0
Dorval,12,0,28.64604730632988,19.469779253190502,0
Dorval,12,0,23.122259108459495,33.98278098251834,0
Dorval,12,0,28.09845788991067,25.638357104306106,0
Dorval,12,0,23.274061479393747,19.592540668901805,0
Dorval,12,0,27.027138838016555,24.901074217333626,0
Dorval,12,0,20.660178161088574,32.63549962466153,0
Dorval,12,0,29.052035455595803,23.492418466435034,0
Dorval,12,0,27.341681802081755,38.77304320810292,0
Dorval,12,0,26.001600483512483,32.70884561392977,0
Dorval,12,0,26.456256418455183,37.1396274250707,0
Dorval,12,0,24.14298854557613,37.53642849372157,0
Dorval,12,0,22.257098662084058,31.353697342979643,0
Dorval,12,0,28.84792978155042,22.451868997193397,0
Dorval,12,0,29.276546411716375,37.89938587403908,0
Dorval,12,0,27.86276272152308,22.593669677822867,0
Dorval,12,0,25.384333521866427,32.63324487571797,0
Dorval,12,0,23.965400388094984,34.49008351722908,0
Dorval,12,0,21.10202226089693,33.62407953271965,0
Dorval,12,0,24.799841408912997,21.291546742525632,0
Dorval,12,0,25.61479450368171,30.06595897627455,0
Dorval,12,0,23.988763050491656,34.10848685330136,0
Dorval,12,0,23.45333091106487,30.564035126074053,0
Dorval,12,0,22.19923980791078,22.253877093310756,0
Dorval,12,0,24.0603770319147,19.429608633818404,0
Dorval,12,0,27.187132136564657,27.641199595644824,0
Dorval,12,0,27.285082906267796,28.87637458844737,0
Dorval,12,0,26.122445886840776,39.04919486313794,0
Magog,13,0,21.511412257216502,33.29133272761767,0
Magog,13,0,21.10047555240765,25.479949495133653,0
Magog,13,0,22.867403593953895,35.41604326373907,0
Magog,13,0,24.285216824822246,35.09072312376196,0
Magog,13,0,29.74499375444203,34.477601832591276,0
Magog,13,0,24.013129219549946,32.158792037730684,0
Magog,13,0,27.88131434137111,38.75340515451104,0
Magog,13,0,22.009453912678847,33.00333350267234,0
Magog,13,0,23.45772598072374,34.2258222705937,0
Magog,13,0,25.17101367237638,24.03674821585124,0
Magog,13,0,25.266494963457795,35.97719496835624,0
Magog,13,0,25.801806680094153,36.51016290136796,0
Magog,13,0,20.20853351680656,20.248667173166957,0
Magog,13,0,29.162473600345976,24.049520589742833,0
Magog,13,0,28.374125190410947,33.37341145575854,0
Magog,13,0,29.58551053363562,25.992527626052432,0
Magog,13,0,25.547266549912266,22.0747248789541,0
Magog,13,0,20.366979734980045,19.689425548717317,0
Magog,13,0,29.23915421759103,20.92704870464435,0
Magog,13,0,21.318456331224343,22.56295172676384,0
Magog,13,0,29.094570191806024,25.076622519627897,0
Magog,13,0,23.16326425276711,35.49293828901742,0
Magog,13,0,20.40359503483402,25.47663839792351,0
Magog,13,0,25.1760379086505,37.73133946821781,0
Magog,13,0,27.780575801787357,21.809391812700504,0
Magog,13,0,23.776968529619978,36.7135812861763,0
Magog,13,0,23.405790033073302,21.220016399456092,0
Magog,13,0,27.6977956447882,29.145858543530835,0
Magog,13,0,20.369856404059107,33.993694585662844,0
Magog,13,0,26.79606368461175,22.020529577842524,0
Magog,13,0,24.094575371463684,28.492056417364154,0
Magog,13,0,24.494822210524017,36.30491883567367,0
Magog,13,0,28.97118893546372,35.42333997643277,0
Magog,13,0,22.33129592680078,21.354125169030873,0
Magog,13,0,23.655408115057483,20.600609514222462,0
Magog,13,0,23.26565443758991,27.848388462517846,0
Magog,13,0,27.039121723396306,34.17476061886528,0
Magog,13,0,26.600458738834064,21.126817190851984,0
Magog,13,0,28.597150900094526,26.899903001305574,0
Magog,13,0,27.986924626522438,39.359679296130565,0
Magog,13,0,22.68235968666184,26.72075076467637,0
Berthierville,14,0,21.29331844297505,22.02473931595764,0
Berthierville,14,0,25.049245646985497,26.37045553634947,0
Berthierville,14,0,23.531901041643124,29.01436788827466,0
Berthierville,14,0,22.637570322742803,33.29828489130426,0
Ahuntsic,0,2,21.79444659576185,25.871916303820456,1
Ahuntsic,0,2,27.121482715642465,9.610549943127737,1
Ahuntsic,0,2,29.278831815611472,25.06051022847622,1
Ahuntsic,0,2,26.535628944067376,8.800809926716678,1
Ahuntsic,0,2,29.301970671119278,17.934796430104917,1
Ahuntsic,0,2,24.64588051077705,24.64746610540049,1
VanHorne,1,2,30.20497856397179,13.393739028076789,1
VanHorne,1,2,30.238327581097224,11.795433329364217,1
VanHorne,1,2,27.71385522178809,23.342518863574867,1
VanHorne,1,2,25.428773487172208,27.955352089699826,1
VanHorne,1,2,28.899194219641387,12.634456861992664,1
VanHorne,1,2,28.783159078312295,14.804209023553112,1
VanHorne,1,2,23.38254705762834,22.01392128776772,1
VanHorne,1,2,29.08196002908067,17.94222363231416,1
VanHorne,1,2,23.280966461404276,27.759018348634953,1
VanHorne,1,2,23.69905980696721,25.301595553975865,1
VanHorne,1,2,25.7100285795813,25.466908399675695,1
VanHorne,1,2,30.9352398439122,17.41132964488367,1
VanHorne,1,2,29.777136183061508,12.193176757997033,1
VanHorne,1,2,30.145029804213884,26.843463348597723,1
VanHorne,1,2,23.072102579114734,10.669412720048479,1
VanHorne,1,2,27.89616292253881,9.024855491998238,1
VanHorne,1,2,28.90613073193605,21.085398425923003,1
VanHorne,1,2,21.586351109843648,27.00360425570861,1
VanHorne,1,2,27.778865579715447,17.894721193694313,1
VanHorne,1,2,27.12118359737704,22.479095488833654,1
VanHorne,1,2,29.44542808397685,21.441627046256173,1
VanHorne,1,2,24.18149580060382,23.713729493108417,1
VanHorne,1,2,24.840630235695066,10.033401696349838,1
VanHorne,1,2,24.686535522373283,22.998167993728416,1
VanHorne,1,2,23.217254855498158,24.959347122012396,1
VanHorne,1,2,30.31992264704448,11.411351141182951,1
VanHorne,1,2,22.72175029420145,12.867974187969228,1
VanHorne,1,2,29.71946221912895,24.876306398465907,1
VanHorne,1,2,30.439338284438215,11.776139453762719,1
VanHorne,1,2,25.822601795230625,9.033240649830292,1
VanHorne,1,2,28.587774461690614,23.938587682266885,1
VanHorne,1,2,21.994522342552255,12.514553481892944,1
VanHorne,1,2,24.604020196342336,23.813825094083082,1
VanHorne,1,2,23.37038112290248,12.383131152765214,1
VanHorne,1,2,29.624020083521525,8.366168478749794,1
VanHorne,1,2,23.63949572441597,14.441552534172992,1
VanHorne,1,2,30.31132351264357,17.319580123139005,1
VanHorne,1,2,24.314974683298708,17.775706718932735,1
VanHorne,1,2,24.595324983363383,19.64575041633621,1
VanHorne,1,2,24.58063943492281,24.87051131611288,1
VanHorne,1,2,29.20324458868273,22.757267118902984,1
VanHorne,1,2,22.64594817738503,17.488394949017234,1
VanHorne,1,2,24.956177312161316,19.697188500679076,1
VanHorne,1,2,28.06881576708871,21.71851642751331,1
VanHorne,1,2,24.84810684501881,8.203302491898341,1
Verdun,2,2,21.76216316504134,19.503844247758813,0
Verdun,2,2,22.506636138055214,22.88596847974071,0
Verdun,2,2,27.060694124532542,25.760522674393663,0
Verdun,2,2,30.663077731064227,14.382534635563065,0
Verdun,2,2,21.70496285923531,10.148833566634377,0
Verdun,2,2,22.782002295705134,21.895400376110697,0
Verdun,2,2,27.179176008297645,14.847565497026888,0
Verdun,2,2,28.442574804889347,21.262923762132523,0
Verdun,2,2,26.262719885657997,19.98403168660975,0
Verdun,2,2,22.120938091400806,14.633471706452418,0
Verdun,2,2,28.489930211376652,26.379706888605355,0
Verdun,2,2,30.05595182119535,21.820686973826795,0
Verdun,2,2,24.08535279596601,13.168861157126068,0
Verdun,2,2,29.289518634908276,19.212998722334767,0
Lasalle,3,2,28.67336289282234,23.68547784436942,1
Lasalle,3,2,28.24598230603548,10.004049414722694,1
Lasalle,3,2,31.4679659838229,14.48818337032887,1
Lasalle,3,2,27.663264845795045,23.529563851033835,1
Lasalle,3,2,22.431729269473898,26.935742426940386,1
Lasalle,3,2,22.248548962011654,11.94873147863682,1
Lasalle,3,2,29.891900947645443,11.768923835330828,1
Lasalle,3,2,25.45755739191062,22.411299980893197,1
Lasalle,3,2,31.48343310801422,20.286536699774242,1
Lasalle,3,2,31.484552213875794,11.161301896851231,1
Lasalle,3,2,30.80778592830916,15.559255624628685,1
Lasalle,3,2,24.36779707953024,24.79606129963166,1
Lasalle,3,2,30.79948258767567,15.535894502664416,1
Préfontaine,4,2,28.444148402888636,18.804986863896392,1
Préfontaine,4,2,25.86688329712294,25.204083687576123,1
Préfontaine,4,2,27.464210132992594,22.450418148903104,1
Préfontaine,4,2,27.986829488863677,25.86240678490768,1
Préfontaine,4,2,24.088531609619803,10.125023139508716,1
Préfontaine,4,2,22.573018953260256,11.035654084433713,1
Préfontaine,4,2,24.102740882646028,23.07449195366064,1
Préfontaine,4,2,28.109231765434743,26.719171294917025,1
Préfontaine,4,2,21.96639941856437,18.71145721677469,1
Préfontaine,4,2,26.57088399866092,14.452185657231436,1
Préfontaine,4,2,22.794297353215367,18.071472681503405,1
Préfontaine,4,2,28.294853630272485,17.191268005587183,1
Préfontaine,4,2,23.41673741105557,8.528330499614851,1
Préfontaine,4,2,31.014777344329737,13.650791471587471,1
Boucherville,5,2,26.2820155368775,25.546925745556866,1
Boucherville,5,2,30.171485556889323,23.05587301310321,1
Boucherville,5,2,26.338172063916673,9.321869330941372,1
Boucherville,5,2,25.716896539407188,8.753293664391414,1
Boucherville,5,2,30.560488939910677,14.75368959600979,1
Boucherville,5,2,23.56556618172328,24.683842947748616,1
Boucherville,5,2,28.430959602449633,9.251378551859176,1
Boucherville,5,2,28.291092623196086,14.014685199125099,1
Boucherville,5,2,28.696149469228875,8.923027451368092,1
Boucherville,5,2,23.03058124395194,9.96004200861742,1
Boucherville,5,2,28.147662845211496,10.000353665580851,1
Boucherville,5,2,26.025680401012636,10.173756897546586,1
Boucherville,5,2,21.773352396101245,20.890491113194187,1
Boucherville,5,2,31.360411750304873,8.517255746426633,1
Boucherville,5,2,23.27379359073953,10.75159346952699,1
Boucherville,5,2,27.4368044101086,17.12488055587989,1
Boucherville,5,2,26.887072198833145,9.229938966351495,1
Boucherville,5,2,26.186678552821512,27.5812178343825,1
Boucherville,5,2,22.975813486341767,22.02486673355084,1
Boucherville,5,2,26.31557780062127,20.647694393889196,1
Boucherville,5,2,30.204311712046824,13.189483446274476,1
Boucherville,5,2,25.968830572190072,27.300823802481453,1
Boucherville,5,2,22.89175969333143,26.554357391843162,1
Boucherville,5,2,31.418938083830028,17.426724228203653,1
Boucherville,5,2,29.55787394448417,19.290902223682572,1
Boucherville,5,2,23.703550071452646,26.580035357450218,1
Boucherville,5,2,30.98451919793135,13.572759237415744,1
Boucherville,5,2,26.75465491547737,17.255661006940052,1
Boucherville,5,2,28.50724946572968,12.187956495483844,1
Boucherville,5,2,26.476869435824995,17.9113331133501,1
Boucherville,5,2,22.478009980792987,24.94607938286851,1
Boucherville,5,2,28.758776612297705,17.18648422280097,1
Boucherville,5,2,29.686086393026613,20.008044496312127,1
Boucherville,5,2,29.618079530979088,15.895808479163724,1
Boucherville,5,2,22.60062896727133,18.492860131104308,1
Boucherville,5,2,21.9339233657038,25.57602135143348,1
Boucherville,5,2,26.747731104494164,11.148134361384615,1
Boucherville,5,2,22.42467077803322,16.8454108711403,1
Boucherville,5,2,28.663231193459623,27.86586177680283,1
Boucherville,5,2,23.008086020747477,12.453222045356167,1
Boucherville,5,2,28.54798095757362,8.381566017296675,1
Boucherville,5,2,31.14121420130379,27.030566596376396,1
Boucherville,5,2,28.73977398026112,15.043607965772047,1
Boucherville,5,2,27.34569208054735,19.78639846908987,1
Boucherville,5,2,25.76047915425701,9.577485865341963,1
Taz,6,2,25.343183208742058,8.365246992229931,0
Taz,6,2,22.754787690508547,15.85771404419159,0
Taz,6,2,22.19747634961518,25.31067592623839,0
Taz,6,2,28.871776506271615,10.599823067364373,0
Taz,6,2,30.67639623686177,8.00517343241171,0
